gauge_id,p_mean,pet_mean,aridity,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,sgr_dk_sav,nli_ix_sav,glc_pc_s03,pet_mm_syr,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s14,glc_pc_s12,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,rdd_mk_sav,ele_mt_smn,pnv_pc_s09,wet_cl_smj,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s01,hdi_ix_sav,wet_pc_s07,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,gauge_lat,gauge_lon,gauge_name,country,area
il_18150,0.842474333,6.957689938,8.258637289,-0.818663557,0.575311298,0.062833676,1.639285714,0.855578371,12.53761284,105.70058239951912,5555.762144977895,22.06061874483976,1377.6721759913678,7.19930974483593,586.0530933142118,12,53.00175228217235,68.68490070825386,72.83151566246035,62.55196985442574,43.99243301360712,28.501858921814147,17.656917003499693,10.942322080995524,42.93279743279427,4.840590250096815,0.0,0.0,0.0,5.3057860038134175,6.09738016268107,13.54912815188362,30.99501687162495,14,368.85258539670986,14.107601471390964,317.8189576729293,0.2899544969696185,13.05656417252583,33.61588691042476,5.316561108134204,19.859431770277563,73.55778558226638,56.38304203971071,0.2899544969696185,251.16327920659728,255.1632792065973,211.78766308586904,235.1736878955323,241.1370477840155,22.06061874483976,45.18500734789567,67.93842837299026,16.656917003499693,28.69443325610269,9.199309744835931,220.2276925361492,180.79698235443428,41.75233160472481,27.94490593901336,134.39337973638737,76.7399947692405,68.73802920778455,1,140.10101602616203,172.22052341670053,114.9299132082624,120.77485512657684,96,493.8238245272652,2994.3045060638647,186.3588421657332,60.77773183969533,13,39.22226816030467,0.0,0.0,0.0,-64.21859527015123,71.99715829745787,52.5191788856735,109.31142601335851,114.9299132082624,0.0,0.0,33.018186162047016,0.0,899.0000000000001,0.0,436,16,34.68402456716769,342.4711071917695,16.030440275815028,27823.78191744421,7173265869.089387,255.1632792065973,26.10512458640056,60.76575786057891,95.05571235754852,52.1589517896908,0.0,1439.3245009342972,163.16721032950923,9.801566396250236,133.90305354622018,6.909355247866312,171.6122229081644,176.0054168372763,16.40837246713834,126.49814107818584,163.864661152531,42.93107937698535,1817.0439588736303,416.42301904651976,-88.84406577722828,-4.480999771267943,50.92172670569279,35.78140472984877,189.9318787697184,791,10.779949272312424,9,0.0,0.3543678265214795,196.7138990534778,0.0,0.0,15.753421025094594,3.90261983731893,40.97861883370728,93.06685716514971,71.64370402692921,367.9859534356046,120.95295119954818,51.117372323557305,1.5703433966978737,12.343959137586474,34.37174150703771,68.78031530947898,107.54091417730584,-100.0,-100.0,-97.71004550303036,-100.0,-99.64563217347852,-23.7473138540076,-87.50487648873325,56.79767268824498,33.3483685346403,9.856272533191136,0.32,12.601,3.892,2,83.043,309.262,803.746,31.8699823,34.75243996,SOREQ - YAVNE,Israel,600.5008914413446
il_18178,0.795665982,7.689160849,9.663804939,-0.861678735,0.433562196,0.06091718,1.698473282,0.866803559,13.64655172,50.0,5332.0,12.000000000000002,1391.0,7.0,332.0,12,55.0,69.0,70.0,59.0,41.0,27.0,17.0,10.0,57.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,14.0,33.0,14,154.0,6.000000000000001,302.0,0.0,27.0,62.0,0.0,20.0,35.0,16.0,0.0,258.0,262.0,217.0,241.0,249.0,12.000000000000002,42.0,63.0,16.0,27.0,9.0,228.0,191.0,46.0,32.0,147.0,73.0,70.0,1,153.0,182.0,129.0,134.0,96,491.0,1353.0,35.0,100.0,13,0.0,0.0,0.0,0.0,-65.0,76.0,57.0,110.0,129.0,0.0,0.0,33.0,0.0,899.0,0.0,436,16,34.0,334.0,10.0,31671.0,4123855104.0,262.0,29.0,67.0,101.0,57.0,0.0,674.677,160.0,11.0,132.0,7.0,169.0,172.0,19.0,128.0,162.0,36.0,1418.0,414.0,-87.0,-2.0,50.0,35.0,199.0,791,7.0,9,0.0,1.0,210.0,0.0,0.0,14.0,4.0,38.0,85.0,62.0,104.0,124.0,38.0,5.0,14.0,26.0,74.0,114.0,-100.0,-100.0,-98.0,-100.0,-99.0,-39.0,-89.0,54.0,21.0,9.0,0.32,12.601,3.892,2,83.043,309.262,803.746,31.83725745,34.78193559,EQRON - BET EL'AZARI WEIR,Israel,63.263345637880846
il_18180,0.842474333,6.957689938,8.258637289,-0.818663557,0.575311298,0.062833676,1.639285714,0.855578371,12.53761284,105.70058239951912,5555.762144977895,22.06061874483976,1377.6721759913678,7.19930974483593,586.0530933142118,12,53.00175228217235,68.68490070825386,72.83151566246035,62.55196985442574,43.99243301360712,28.501858921814147,17.656917003499693,10.942322080995524,42.93279743279427,4.840590250096815,0.0,0.0,0.0,5.3057860038134175,6.09738016268107,13.54912815188362,30.99501687162495,14,368.85258539670986,14.107601471390964,317.8189576729293,0.2899544969696185,13.05656417252583,33.61588691042476,5.316561108134204,19.859431770277563,73.55778558226638,56.38304203971071,0.2899544969696185,251.16327920659728,255.1632792065973,211.78766308586904,235.1736878955323,241.1370477840155,22.06061874483976,45.18500734789567,67.93842837299026,16.656917003499693,28.69443325610269,9.199309744835931,220.2276925361492,180.79698235443428,41.75233160472481,27.94490593901336,134.39337973638737,76.7399947692405,68.73802920778455,1,140.10101602616203,172.22052341670053,114.9299132082624,120.77485512657684,96,493.8238245272652,2994.3045060638647,186.3588421657332,60.77773183969533,13,39.22226816030467,0.0,0.0,0.0,-64.21859527015123,71.99715829745787,52.5191788856735,109.31142601335851,114.9299132082624,0.0,0.0,33.018186162047016,0.0,899.0000000000001,0.0,436,16,34.68402456716769,342.4711071917695,16.030440275815028,27823.78191744421,7173265869.089387,255.1632792065973,26.10512458640056,60.76575786057891,95.05571235754852,52.1589517896908,0.0,1439.3245009342972,163.16721032950923,9.801566396250236,133.90305354622018,6.909355247866312,171.6122229081644,176.0054168372763,16.40837246713834,126.49814107818584,163.864661152531,42.93107937698535,1817.0439588736303,416.42301904651976,-88.84406577722828,-4.480999771267943,50.92172670569279,35.78140472984877,189.9318787697184,791,10.779949272312424,9,0.0,0.3543678265214795,196.7138990534778,0.0,0.0,15.753421025094594,3.90261983731893,40.97861883370728,93.06685716514971,71.64370402692921,367.9859534356046,120.95295119954818,51.117372323557305,1.5703433966978737,12.343959137586474,34.37174150703771,68.78031530947898,107.54091417730584,-100.0,-100.0,-97.71004550303036,-100.0,-99.64563217347852,-23.7473138540076,-87.50487648873325,56.79767268824498,33.3483685346403,9.856272533191136,0.32,12.601,3.892,2,83.043,309.262,803.746,31.90004464,34.76409042,GAMLI'EL -  HIGHWAY 42,Israel,600.5008914413446
il_19130,0.596219028,6.655132786,11.16222809,-0.865223402,0.444062147,0.059616701,1.598165138,0.883162218,14.91676301,158.0,4254.0,2.0,1378.9999999999998,6.0,1004.0,12,44.0,58.00000000000001,62.00000000000001,52.99999999999999,38.0,24.0,15.0,9.0,65.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,26.0,14,248.00000000000003,28.0,230.0,0.0,16.0,31.000000000000004,1.0,38.0,64.0,52.0,0.0,251.0,255.0,212.0,235.0,240.0,2.0,39.0,58.00000000000001,14.0,25.0,8.0,219.0,180.00000000000003,35.0,24.0,135.0,65.0,58.00000000000001,1,142.0,173.0,116.0,122.0,96,419.00000000000006,2633.0,35.0,97.0,13,0.0,3.0,0.0,0.0,-70.0,72.0,52.99999999999999,109.0,116.0,0.0,0.0,34.0,0.0,899.0,0.0,436,12,29.000000000000004,285.0,13.0,21998.000000000004,813507520.0,255.0,26.0,61.0,95.0,52.99999999999999,0.0,278.906,165.0,9.0,134.0,6.0,172.0,176.0,14.0,126.0,163.0,45.00000000000001,2583.0,353.0,-90.00000000000001,-17.0,37.0,30.0,190.0,791,28.0,9,0.0,0.0,175.0,0.0,0.0,14.0,4.0,40.0,79.0,62.00000000000001,393.0,104.0,27.0,0.0,11.0,40.0,60.0,86.0,-100.0,-100.0,-98.0,-100.0,-100.0,-34.0,-88.99999999999999,48.99999999999999,20.0,15.0,0.128,4.608,1.405,0,33.986,116.399,64.81,31.70572122,34.72475638,GUVRIN - SHAFIR,Israel,195.1327533759436
il_19160,0.646715264,6.960825462,10.76335422,-0.856728033,0.465131149,0.060711841,1.567137809,0.874401095,13.82575758,155.09406794052904,3666.3842054163215,8.461054978015234,1395.241922305038,6.017483432572606,763.4088684603953,12,45.50830319851452,60.19649699042308,64.83224048461385,56.37071508942044,39.8350767318122,25.68535754471023,15.573441469951812,9.573441469951812,69.94322019281158,0.0,0.0,0.0,0.0,2.812477700554469,5.017483432572604,11.479008827766004,26.087417162863023,12,347.1784429125813,30.96163689736389,237.6985998877492,0.0,7.549709062131293,30.47453660332584,0.5762777171501594,28.414577729386444,97.13139285328052,68.78840189758314,1.1119160747584151,251.0365466059508,255.05403003852345,214.0756927032205,236.1309792481366,240.07151347109607,8.461054978015234,41.77979018689604,62.853903149310895,15.129399507331016,26.261635261860388,7.593761149722765,219.4777523213733,179.80704196203737,35.80262597403334,23.39922337095445,133.3413373347195,69.73915082735412,61.00897469097755,6,137.58698242627955,171.570841978633,113.2469046925337,119.22942125996109,89,441.60673318016666,2328.696063960535,217.0161807488756,89.37583825048219,13,10.563202710204942,0.0609590393128556,0.0,0.0,-68.27967559014455,71.60329273641189,52.21453731870727,110.2187165508317,113.2469046925337,0.0,0.0,34.38875541770463,0.0,899.0000000000001,0.0,436,18,30.570605222753468,279.2046282025726,14.74765956894917,20474.81796802796,569710074.8835074,255.05403003852345,25.83279738032542,60.0823015641779,94.0997849967505,51.65857928132805,0.0,694.2217660437266,167.76420663496108,8.479008827766002,136.39293464982904,6.017483432572606,175.72640352261752,180.2648781274241,13.920214543188449,126.6802419460251,167.16760923803994,19.413591535588843,3235.450389368423,372.35077041270296,-90.50350773966136,-16.216757339176915,40.36086336289932,31.72032440985544,188.97708082891023,791,2.067402505580048,9,0.0,0.0174834325726057,191.08875567999343,0.0,0.0,15.63290724699241,3.982516567427394,39.77844720196995,86.73096222559107,68.97283470339208,464.709074701644,108.28014153952708,20.90293762439816,0.0349668651452114,10.49649226033861,14.856697131648945,59.91036281666732,87.58586863485641,-100.0,-100.0,-98.0,-100.0,-99.98251656742738,-26.647941465592407,-87.90556735781418,52.20351246974588,29.478621794540256,10.727490166524388,0.166,6.047,1.882,0,38.038,114.991,210.099,31.70493054,34.84324571,HAELA - TEL ZAFIT,Israel,294.3046314788411
il_19178,0.696578371,7.120206023,10.22168692,-0.855416273,0.46570703,0.06091718,1.63003663,0.872416153,13.86942329,120.321509386655,4045.551301682655,9.54912761188173,1387.388369585709,6.322235267781637,590.8486234763286,12,47.51975678998551,61.68307995982932,64.87969732632824,55.94006036314327,39.57299031460043,25.47003018157164,15.704833572378304,9.704833572378302,68.09190724606984,0.0,0.0,0.0,0.0,2.559276343135739,5.322235267781637,12.26187223096661,27.611176338908187,14,264.76204712986987,24.142652838782386,245.53259921761244,0.0,17.319080512949544,31.57009872170298,0.398126560650493,33.57479765778909,67.2600531001122,51.45481658707858,0.7651966091933294,253.1971624194344,257.5193976872161,214.98012496922905,237.6401237608461,242.8416329549977,9.54912761188173,40.912991522983326,61.34042460834119,15.087431876974966,25.868156742222126,7.720361828432131,222.1212711265656,183.2801832245034,38.03419835236005,25.447853169064366,138.20205424708712,68.88193501087567,62.24235630296507,1,142.99606968384066,175.11903344201815,118.75909290567542,124.43685763789378,96,446.03595027620287,2013.6833322626728,156.23436621474633,92.68404744450189,13,7.269367787336629,0.046584768161485,0.0,0.0,-67.8854992828651,72.65782540425853,53.7004225004723,109.8389145147036,118.75909290567542,0.0,0.0,33.95740290378624,0.0,899.0000000000001,0.0,436,18,31.011540584106115,286.2822023053418,12.961813975692236,23951.08772274631,1002704254.7847704,257.5193976872161,25.57480459918957,61.91969763522515,96.24193290300678,53.31782419587563,0.0,563.560810684054,164.73106255402217,9.261872230966611,134.09589491801754,6.322235267781637,172.39329903018668,176.45366206700172,15.185980938097757,126.77855147788856,164.3174077373178,30.181177141658143,2719.630218412284,376.5543795105252,-89.41589250125173,-12.428343214242046,42.414982372367575,32.11450071713491,192.398671613586,791,6.429469968717003,9,0.0,0.3222352677816376,193.82834335171256,0.0,0.0,14.503324378226718,3.677764732218362,40.4677924970242,83.3896704610084,64.93740622003801,346.48737431719644,110.0479766210136,23.11242924379035,0.6444705355632752,11.584107498748248,24.24559214760975,63.66090294732206,93.605855138118,-100.0,-100.0,-98.0,-100.0,-99.67776473221836,-32.04265445200215,-88.55703865858831,51.51486496233283,24.35148443670063,11.749180655992358,0.243,9.5,2.905,0,67.697,261.581,249.627,31.78176383,34.68344309,HAELA - GAN YAVNE,Israel,427.6574761121244
il_19180,0.672570157,7.095936345,10.55047755,-0.861755502,0.449713565,0.060027379,1.624074074,0.876454483,14.43630214,115.36418698408876,4226.803918133439,6.736863511846934,1382.7663348860572,5.969974937750253,683.7359901020875,12,45.46947143166948,58.76952842064675,61.45446693001592,52.82707701365165,37.3994631943965,23.991034892258703,14.962084150567405,9.161809237490152,66.4644639986615,0.0,0.0,0.0,0.0,2.1846032050714017,5.100480525977679,11.903108346626356,26.64084162727904,14,225.181873439084,25.61698863412636,234.61538280801184,0.0,18.002834275331303,30.34292384964177,0.7563296933018963,36.41192516380263,56.22761691571009,44.61212874022725,0.3346942342031466,253.5534110644645,257.8536166773649,214.7777109241929,237.78762477269,243.15382229026537,6.736863511846934,38.38954934589941,57.37856117684385,14.304669171953396,24.36815954513378,7.701817448413822,222.2522797549288,183.7469597994173,36.50217924774782,24.774029969335064,139.2469817969262,64.80406434461746,59.16616843689635,1,145.14479054325395,176.27764533153442,120.08198758739604,126.1120126496458,96,422.37180422636607,2005.025574762225,103.69548375434762,95.91788553291188,13,3.179595224929893,0.9025192421582188,0.0,0.0,-69.43304106457876,73.09339805523233,53.9159411630425,109.48278575665756,120.08198758739604,0.0,0.0,33.97348975604742,0.0,898.9999999999999,0.0,436,12,29.392050877393984,285.2072311786114,12.044119926210644,24248.13541360778,1002914145.1293584,257.8536166773649,25.37796323324238,62.346982210427534,96.51668223510052,53.87909963416836,0.0,378.8613898842413,163.82634377734686,9.102833433549106,133.23459085715064,5.969974937750253,171.09214835911186,175.18350213287405,14.777214941375062,126.56666988717976,162.8847237309098,32.88627715288211,2363.6868770773094,356.51867421878626,-89.62144813618877,-15.710264313784906,38.68692054265645,30.56695893542124,193.20086489191343,791,12.213209841573878,9,0.0,0.2757184302621006,183.27310161442347,0.0,0.0,13.620373815630344,3.5245564828151537,40.54252860512109,77.49082628119136,60.67489537355107,315.3952322182107,104.5032095318785,23.327260769984584,0.6084809008366527,11.378551863811204,27.486861056513025,61.61380958725522,89.47262141768192,-100.0,-100.0,-98.0,-100.0,-99.830299975327,-36.78792779327701,-89.27125487120911,48.00148753415514,17.45341498445124,14.178192920599477,0.55,20.597,6.258,1,149.054,555.7470000000001,381.448,31.7818872,34.66969647,LAKHISH - YAVNE-ASHQELON ROAD,Israel,977.7343532561468
il_2105,1.724268994,6.389796715,3.705800393,-0.593112594,1.199996742,0.065982204,1.612040134,0.788295688,9.629598662,206.0,4596.0,34.0,1201.9999999999998,13.0,1134.0,12,80.0,99.0,99.0,89.0,67.0,45.0,29.0,19.0,33.0,0.0,0.0,0.0,0.0,42.0,12.0,22.0,46.0,14,432.0,3.0,262.0,0.0,7.0,52.0,7.0,4.0,96.0,97.0,0.0,246.0,254.0,202.0,231.0,237.0,34.0,67.0,95.0,27.0,44.0,15.0,215.0,172.0,47.0,32.0,127.0,95.0,76.0,5,128.0,161.0,105.0,111.0,90,751.0,1565.0,2.0,39.0,13,0.0,61.0,0.0,0.0,-37.0,58.0,41.0,92.0,105.0,0.0,0.0,35.0,0.0,899.0,0.0,436,16,52.0,264.0,24.0,31671.0,1361940224.0,254.0,27.0,47.0,78.0,40.0,0.0,353.788,152.0,13.0,118.0,11.0,157.0,162.0,19.0,109.0,148.0,33.0,2245.0,542.0,-73.0,32.0,73.0,63.0,182.0,791,6.0,12,0.0,3.0,239.0,0.0,0.0,36.0,11.0,38.0,146.0,94.0,585.0,195.0,28.0,0.0,25.0,26.0,85.0,155.0,-100.0,-100.0,-92.0,-100.0,-98.0,16.0,-67.0,79.0,67.0,4.0,0.09,3.78,1.077,0,22.843,77.366,49.413,33.05148391,35.10663703,KEZIV - HAZIV BRIDGE,Israel,121.57241108146624
il_21105,0.517117043,7.304900753,14.12620383,-0.897586226,0.352214779,0.058521561,1.628571429,0.896851472,16.19653894,87.0,3026.0,0.0,1400.0,4.0,594.0,13,35.0,45.0,47.0,40.0,28.0,18.0,11.0,7.0,59.00000000000001,0.0,0.0,0.0,0.0,1.0,4.0,9.0,20.0,14,248.0,32.0,133.0,0.0,9.0,37.0,3.0,24.0,22.0,22.0,4.0,255.00000000000003,259.0,216.0,240.0,243.0,0.0,29.0,44.0,11.0,18.0,6.0,222.0,183.0,29.0,20.0,139.0,50.0,46.0,5,150.0,181.0,121.0,130.0,91,324.0,588.0,122.0,98.0,13,0.0,2.0,0.0,0.0,-77.0,74.0,55.0,110.0,121.0,0.0,0.0,38.0,0.0,899.0000000000001,0.0,436,16,22.0,234.0,7.0,31671.0,99705112.0,259.0,23.0,64.0,99.0,55.0,0.0,169.695,166.0,7.0,134.0,4.0,173.0,178.0,11.0,128.0,164.0,4.0,1073.0,274.0,-92.0,-35.0,21.0,23.0,195.0,830,1.0,9,0.0,0.0,134.0,0.0,0.0,10.0,3.0,39.0,58.0,47.0,260.0,79.0,0.0,0.0,9.0,4.0,48.0,69.0,-100.0,-100.0,-98.0,-100.0,-100.0,-52.00000000000001,-92.0,31.0,-9.0,23.0,0.039,1.716,0.517,0,11.326,23.079,20.368,31.46906047,34.77685349,SHIQMA - TEL MILHA,Israel,41.461126256573095
il_21120,0.49257358,6.818393566,13.84238588,-0.892712004,0.363476887,0.058521561,1.610169492,0.897193703,16.24287485,113.0,2402.0,2.0,1401.9999999999998,5.0,870.0,12,36.0,47.0,50.0,43.0,31.0,19.0,12.000000000000002,7.0,53.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,20.0,14,330.0,33.0,128.0,0.0,4.0,14.0,16.0,34.0,80.0,50.0,1.0,252.0,255.0,214.0,237.00000000000003,239.0,2.0,32.0,48.00000000000001,12.000000000000002,20.0,6.000000000000001,218.0,177.99999999999997,29.0,19.0,133.0,53.99999999999999,48.00000000000001,5,142.0,175.00000000000003,114.0,122.0,91,341.99999999999994,1384.9999999999998,122.0,67.0,13,0.0,33.0,0.0,0.0,-76.0,72.0,53.0,110.0,114.0,0.0,0.0,35.0,0.0,899.0,0.0,436,12,24.000000000000004,201.0,12.000000000000002,22244.0,141829984.0,255.0,25.0,62.0,96.0,53.0,0.0,239.67800000000005,169.0,7.0,136.0,4.0,176.0,181.0,11.0,128.0,166.0,28.0,1634.0,289.0,-92.0,-35.0,23.0,24.000000000000004,190.0,791,1.0,9,0.0,0.0,138.0,0.0,0.0,12.000000000000002,3.0000000000000004,40.0,66.0,53.99999999999999,413.0,83.0,3.0000000000000004,0.0,8.0,22.0,47.0,69.0,-100.0,-100.0,-98.0,-100.0,-100.0,-44.0,-90.0,36.0,5.0,19.0,0.087,3.409,1.04,0,24.611,65.523,53.702,31.52828282,34.78121661,ADORAYIM - RAILWAY BRIDGE,Israel,199.81290483529511
il_21130,0.536995209,7.181100616,13.37274616,-0.891318602,0.368334219,0.058863792,1.607476636,0.893702943,16.00122549,98.17984416422355,2673.8379394401973,1.2843088659647528,1393.561669335319,4.697316143915558,713.8664441326263,12,36.35925667511375,46.83592597529657,49.3125952754794,42.20227185361304,30.09194843174668,18.917962987648284,11.807639565781924,7.110323421866365,55.91933735517029,0.0,0.0,0.0,0.0,2.760978166147583,4.110323421866365,9.220646843732728,20.551617109331826,14,284.32879706833296,34.02119720631193,133.81603273321042,0.1103234218663646,7.388917452150404,21.623669221140336,10.52058196477316,30.531867751690125,53.61846259779324,37.88417910804561,2.018374990119688,253.23902183385243,256.87267595553595,214.60536771216888,238.12869841198608,240.9829993774023,1.2843088659647528,30.98162500988031,46.45829431006314,11.697316143915558,19.39463228783112,6.110323421866364,219.9829993774023,180.7269769209522,29.441293687465464,19.7439775435499,136.58127788636847,52.56861773192951,47.615279131563845,5,145.96599875480462,177.69869051143755,117.88396174245293,125.96599875480464,91,338.2065419184755,1077.677237002748,113.9463902037554,80.0238724602077,13,0.0,19.976127539792287,0.0,0.0,-75.97171359048535,72.8260145559016,53.93633797776797,109.55870631253455,117.88396174245293,0.0,0.0,35.90805156825332,0.0,898.9999999999999,0.0,436,12,23.615279131563845,216.8357086097039,10.045287032112334,26134.10990658625,196961650.35852465,256.87267595553595,24.28430886596476,62.826014555901615,97.12869841198604,53.93633797776797,0.0,223.68720625609552,166.43709710375123,7.22064684373273,134.29139806916746,4.110323421866365,173.32677368188484,178.1061268381521,11.330970265599092,127.44838289066816,163.850104381702,19.85300007904249,1436.83414811377,286.0042700648625,-91.6690297344009,-33.455472093870895,23.3875430846284,24.028286409514653,192.5063300772195,791,0.8896765781336354,9,0.0,0.0,139.10605643485587,0.0,0.0,11.173985444098388,3.0,39.807639565781926,62.69594177639356,50.998625632478,333.7026668810375,82.23055826312769,2.312595275479405,0.0,8.7439775435499,15.88975005928187,48.51624149661445,70.54452790612909,-100.0,-100.0,-98.0,-100.0,-100.0,-47.41438164547281,-90.8260145559016,34.486580719577795,-0.7821018913112817,20.32105884620413,0.126,5.125,1.557,0,35.937,88.602,74.07,31.54958033,34.62782645,SHIQMA - BEROR HAYIL,Israel,371.3338704129715
il_23103,0.25715332,4.749119781,18.46804773,-0.908188011,0.330987673,0.050581793,1.50203252,0.940109514,24.79241877,77.0,1411.0,0.0,1403.0,2.0,693.0,13,18.0,23.0,26.0,23.0,16.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,4.0,10.0,12,485.0,0.0,86.0,0.0,1.0,0.0,22.0,0.0,0.0,38.0,78.0,250.0,252.0,209.0,236.0,235.0,0.0,17.0,26.0,6.0,11.0,3.0,210.0,166.0,14.0,9.0,121.0,28.0,25.0,5,142.0,175.0,105.0,117.0,89,175.0,575.0,346.0,0.0,9,0.0,100.0,0.0,0.0,-88.0,70.0,52.0,108.0,105.0,0.0,0.0,39.0,0.0,899.0,0.0,436,19,12.0,101.0,12.0,31671.0,4733479.0,252.0,20.0,62.0,97.0,52.0,0.0,10.692,171.0,3.0,136.0,2.0,179.0,184.0,5.0,127.0,166.0,3.0,3.0,150.0,-96.0,-71.0,-31.0,12.0,185.0,809,0.0,12,0.0,0.0,51.0,0.0,0.0,9.0,3.0,41.0,35.0,31.0,512.0,37.0,0.0,0.0,4.0,0.0,21.0,36.0,-100.0,-100.0,-98.0,-100.0,-100.0,-68.0,-93.0,-27.0,-44.0,1.0,0.0,0.31,0.055,0,7.271,8.336,1.759,30.90813229,34.85139921,HARO'A - HAR HANEGEV 6,Israel,16.350910722081508
il_23105,0.252704312,4.688311431,18.55255809,-0.911690222,0.313770109,0.050513347,1.521649485,0.940657084,25.17032967,77.53977471567757,1391.524849067607,0.0,1403.581472900975,2.0,687.0619105405239,13,17.86950065704982,22.823564203837503,25.73900131409964,22.784937767311952,15.869500657049818,9.915437110262133,5.9154371102621335,3.9154371102621335,0.0,0.0,0.0,0.4081944153158026,0.4081944153158026,16.889354354018387,2.0,4.0,9.915437110262133,12,472.93799891510656,0.0,86.02608275624374,0.0,0.992689983313235,0.0,21.97075993325294,0.0,0.0,37.30472414254008,78.02924006674705,250.32363152557795,252.36956797879023,209.2850050890524,236.2850050890524,235.32363152557792,0.0,16.86950065704982,25.700374877574085,5.9154371102621335,10.869500657049818,2.954063546787685,210.4081944153158,166.44682085184135,13.954063546787683,8.954063546787685,121.4081944153158,27.739001314099635,24.784937767311952,5,142.4081944153158,175.36225796210348,105.4081944153158,117.44682085184137,89,173.43400788459783,562.0304758885362,339.65263516779646,0.0,9,0.0,100.0,0.0,0.0,-88.08456288973787,70.12318932626341,52.123189326263415,108.03862643652556,105.4081944153158,0.0459364532123157,0.3622579621034868,38.87854130894445,0.0,899.0,0.0,436,19,11.915437110262134,100.9989190425884,11.838055078592594,31671.0,4513407.867267409,252.36956797879023,20.080972460703705,62.12318932626342,97.07725287305112,52.123189326263415,0.0,10.692,171.0313164198388,3.0,135.99268998331326,2.0,178.90812709357536,183.9467535301009,4.954063546787684,127.03131641983876,166.0313164198388,2.7849377673119515,2.862190640363053,148.65638013397262,-96.04593645321232,-71.09187290642463,-31.69112315127646,11.915437110262134,185.36956797879023,809,0.0,12,0.0,0.0,51.0553228229908,0.0,0.0,8.830874220524267,3.0,41.0,34.65443842436177,30.61581198783622,502.0655246727837,36.69306486088732,0.0,0.0,4.0,0.0,20.90812709357537,35.69306486088732,-100.0,-100.0,-98.0,-100.0,-100.0,-68.38418801216379,-93.12318932626344,-27.906185383964512,-44.59925024485183,0.9540635467876842,0.0,0.31,0.055,0,7.271,8.336,1.759,30.9548917,34.69522757,BESOR - NEW NIZZANA ROAD,Israel,167.19721315337625
