gauge_id,p_mean,pet_mean,aridity,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,sgr_dk_sav,nli_ix_sav,glc_pc_s03,pet_mm_syr,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s14,glc_pc_s12,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,rdd_mk_sav,ele_mt_smn,pnv_pc_s09,wet_cl_smj,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s01,hdi_ix_sav,wet_pc_s07,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,gauge_lat,gauge_lon,gauge_name,country,area
il_19178,0.696578371,7.120206023,10.22168692,-0.855416273,0.46570703,0.06091718,1.63003663,0.872416153,13.86942329,120.3215094,4045.551302,9.549127612,1387.38837,6.322235268,590.8486235,12,47.51975679,61.68307996,64.87969733,55.94006036,39.57299031,25.47003018,15.70483357,9.704833572,68.09190725,0,0,0,0,2.559276343,5.322235268,12.26187223,27.61117634,14,264.7620471,24.14265284,245.5325992,0,17.31908051,31.57009872,0.398126561,33.57479766,67.2600531,51.45481659,0.765196609,253.1971624,257.5193977,214.980125,237.6401238,242.841633,9.549127612,40.91299152,61.34042461,15.08743188,25.86815674,7.720361828,222.1212711,183.2801832,38.03419835,25.44785317,138.2020542,68.88193501,62.2423563,1,142.9960697,175.1190334,118.7590929,124.4368576,96,446.0359503,2013.683332,156.2343662,92.68404744,13,7.269367787,0.046584768,0,0,-67.88549928,72.6578254,53.7004225,109.8389145,118.7590929,0,0,33.9574029,0,899,0,436,18,31.01154058,286.2822023,12.96181398,23951.08772,1002704255,257.5193977,25.5748046,61.91969764,96.2419329,53.3178242,0,563.5608107,164.7310626,9.261872231,134.0958949,6.322235268,172.393299,176.4536621,15.18598094,126.7785515,164.3174077,30.18117714,2719.630218,376.5543795,-89.4158925,-12.42834321,42.41498237,32.11450072,192.3986716,791,6.429469969,9,0,0.322235268,193.8283434,0,0,14.50332438,3.677764732,40.4677925,83.38967046,64.93740622,346.4873743,110.0479766,23.11242924,0.644470536,11.5841075,24.24559215,63.66090295,93.60585514,-100,-100,-98,-100,-99.67776473,-32.04265445,-88.55703866,51.51486496,24.35148444,11.74918066,0.243,9.5,2.905,0,67.697,261.581,249.627,31.78176383,34.68344309,HAELA - GAN YAVNE,Israel,427.6574761
il_19180,0.672570157,7.095936345,10.55047755,-0.861755502,0.449713565,0.060027379,1.624074074,0.876454483,14.43630214,115.364187,4226.803918,6.736863512,1382.766335,5.969974938,683.7359901,12,45.46947143,58.76952842,61.45446693,52.82707701,37.39946319,23.99103489,14.96208415,9.161809237,66.464464,0,0,0,0,2.184603205,5.100480526,11.90310835,26.64084163,14,225.1818734,25.61698863,234.6153828,0,18.00283428,30.34292385,0.756329693,36.41192516,56.22761692,44.61212874,0.334694234,253.5534111,257.8536167,214.7777109,237.7876248,243.1538223,6.736863512,38.38954935,57.37856118,14.30466917,24.36815955,7.701817448,222.2522798,183.7469598,36.50217925,24.77402997,139.2469818,64.80406434,59.16616844,1,145.1447905,176.2776453,120.0819876,126.1120126,96,422.3718042,2005.025575,103.6954838,95.91788553,13,3.179595225,0.902519242,0,0,-69.43304106,73.09339806,53.91594116,109.4827858,120.0819876,0,0,33.97348976,0,899,0,436,12,29.39205088,285.2072312,12.04411993,24248.13541,1002914145,257.8536167,25.37796323,62.34698221,96.51668224,53.87909963,0,378.8613899,163.8263438,9.102833434,133.2345909,5.969974938,171.0921484,175.1835021,14.77721494,126.5666699,162.8847237,32.88627715,2363.686877,356.5186742,-89.62144814,-15.71026431,38.68692054,30.56695894,193.2008649,791,12.21320984,9,0,0.27571843,183.2731016,0,0,13.62037382,3.524556483,40.54252861,77.49082628,60.67489537,315.3952322,104.5032095,23.32726077,0.608480901,11.37855186,27.48686106,61.61380959,89.47262142,-100,-100,-98,-100,-99.83029998,-36.78792779,-89.27125487,48.00148753,17.45341498,14.17819292,0.55,20.597,6.258,1,149.054,555.747,381.448,31.7818872,34.66969647,LAKHISH - YAVNE-ASHQELON ROAD,Israel,977.7343533
il_2105,1.724268994,6.389796715,3.705800393,-0.593112594,1.199996742,0.065982204,1.612040134,0.788295688,9.629598662,206,4596,34,1202,13,1134,12,80,99,99,89,67,45,29,19,33,0,0,0,0,42,12,22,46,14,432,3,262,0,7,52,7,4,96,97,0,246,254,202,231,237,34,67,95,27,44,15,215,172,47,32,127,95,76,5,128,161,105,111,90,751,1565,2,39,13,0,61,0,0,-37,58,41,92,105,0,0,35,0,899,0,436,16,52,264,24,31671,1361940224,254,27,47,78,40,0,353.788,152,13,118,11,157,162,19,109,148,33,2245,542,-73,32,73,63,182,791,6,12,0,3,239,0,0,36,11,38,146,94,585,195,28,0,25,26,85,155,-100,-100,-92,-100,-98,16,-67,79,67,4,0.09,3.78,1.077,0,22.843,77.366,49.413,33.05148391,35.10663703,KEZIV - HAZIV BRIDGE,Israel,121.5724111
il_21105,0.517117043,7.304900753,14.12620383,-0.897586226,0.352214779,0.058521561,1.628571429,0.896851472,16.19653894,87,3026,0,1400,4,594,13,35,45,47,40,28,18,11,7,59,0,0,0,0,1,4,9,20,14,248,32,133,0,9,37,3,24,22,22,4,255,259,216,240,243,0,29,44,11,18,6,222,183,29,20,139,50,46,5,150,181,121,130,91,324,588,122,98,13,0,2,0,0,-77,74,55,110,121,0,0,38,0,899,0,436,16,22,234,7,31671,99705112,259,23,64,99,55,0,169.695,166,7,134,4,173,178,11,128,164,4,1073,274,-92,-35,21,23,195,830,1,9,0,0,134,0,0,10,3,39,58,47,260,79,0,0,9,4,48,69,-100,-100,-98,-100,-100,-52,-92,31,-9,23,0.039,1.716,0.517,0,11.326,23.079,20.368,31.46906047,34.77685349,SHIQMA - TEL MILHA,Israel,41.46112626
il_21120,0.49257358,6.818393566,13.84238588,-0.892712004,0.363476887,0.058521561,1.610169492,0.897193703,16.24287485,113,2402,2,1402,5,870,12,36,47,50,43,31,19,12,7,53,0,0,0,0,4,4,9,20,14,330,33,128,0,4,14,16,34,80,50,1,252,255,214,237,239,2,32,48,12,20,6,218,178,29,19,133,54,48,5,142,175,114,122,91,342,1385,122,67,13,0,33,0,0,-76,72,53,110,114,0,0,35,0,899,0,436,12,24,201,12,22244,141829984,255,25,62,96,53,0,239.678,169,7,136,4,176,181,11,128,166,28,1634,289,-92,-35,23,24,190,791,1,9,0,0,138,0,0,12,3,40,66,54,413,83,3,0,8,22,47,69,-100,-100,-98,-100,-100,-44,-90,36,5,19,0.087,3.409,1.04,0,24.611,65.523,53.702,31.52828282,34.78121661,ADORAYIM - RAILWAY BRIDGE,Israel,199.8129048
il_21130,0.536995209,7.181100616,13.37274616,-0.891318602,0.368334219,0.058863792,1.607476636,0.893702943,16.00122549,98.17984416,2673.837939,1.284308866,1393.561669,4.697316144,713.8664441,12,36.35925668,46.83592598,49.31259528,42.20227185,30.09194843,18.91796299,11.80763957,7.110323422,55.91933736,0,0,0,0,2.760978166,4.110323422,9.220646844,20.55161711,14,284.3287971,34.02119721,133.8160327,0.110323422,7.388917452,21.62366922,10.52058196,30.53186775,53.6184626,37.88417911,2.01837499,253.2390218,256.872676,214.6053677,238.1286984,240.9829994,1.284308866,30.98162501,46.45829431,11.69731614,19.39463229,6.110323422,219.9829994,180.7269769,29.44129369,19.74397754,136.5812779,52.56861773,47.61527913,5,145.9659988,177.6986905,117.8839617,125.9659988,91,338.2065419,1077.677237,113.9463902,80.02387246,13,0,19.97612754,0,0,-75.97171359,72.82601456,53.93633798,109.5587063,117.8839617,0,0,35.90805157,0,899,0,436,12,23.61527913,216.8357086,10.04528703,26134.10991,196961650.4,256.872676,24.28430887,62.82601456,97.12869841,53.93633798,0,223.6872063,166.4370971,7.220646844,134.2913981,4.110323422,173.3267737,178.1061268,11.33097027,127.4483829,163.8501044,19.85300008,1436.834148,286.0042701,-91.66902973,-33.45547209,23.38754308,24.02828641,192.5063301,791,0.889676578,9,0,0,139.1060564,0,0,11.17398544,3,39.80763957,62.69594178,50.99862563,333.7026669,82.23055826,2.312595275,0,8.743977544,15.88975006,48.5162415,70.54452791,-100,-100,-98,-100,-100,-47.41438165,-90.82601456,34.48658072,-0.782101891,20.32105885,0.126,5.125,1.557,0,35.937,88.602,74.07,31.54958033,34.62782645,SHIQMA - BEROR HAYIL,Israel,371.3338704
il_23103,0.25715332,4.749119781,18.46804773,-0.908188011,0.330987673,0.050581793,1.50203252,0.940109514,24.79241877,77,1411,0,1403,2,693,13,18,23,26,23,16,10,6,4,0,0,0,0,0,17,2,4,10,12,485,0,86,0,1,0,22,0,0,38,78,250,252,209,236,235,0,17,26,6,11,3,210,166,14,9,121,28,25,5,142,175,105,117,89,175,575,346,0,9,0,100,0,0,-88,70,52,108,105,0,0,39,0,899,0,436,19,12,101,12,31671,4733479,252,20,62,97,52,0,10.692,171,3,136,2,179,184,5,127,166,3,3,150,-96,-71,-31,12,185,809,0,12,0,0,51,0,0,9,3,41,35,31,512,37,0,0,4,0,21,36,-100,-100,-98,-100,-100,-68,-93,-27,-44,1,0,0.31,0.055,0,7.271,8.336,1.759,30.90813229,34.85139921,HARO'A - HAR HANEGEV 6,Israel,16.35091072
il_23105,0.252704312,4.688311431,18.55255809,-0.911690222,0.313770109,0.050513347,1.521649485,0.940657084,25.17032967,77.53977472,1391.524849,0,1403.581473,2,687.0619105,13,17.86950066,22.8235642,25.73900131,22.78493777,15.86950066,9.91543711,5.91543711,3.91543711,0,0,0,0.408194415,0.408194415,16.88935435,2,4,9.91543711,12,472.9379989,0,86.02608276,0,0.992689983,0,21.97075993,0,0,37.30472414,78.02924007,250.3236315,252.369568,209.2850051,236.2850051,235.3236315,0,16.86950066,25.70037488,5.91543711,10.86950066,2.954063547,210.4081944,166.4468209,13.95406355,8.954063547,121.4081944,27.73900131,24.78493777,5,142.4081944,175.362258,105.4081944,117.4468209,89,173.4340079,562.0304759,339.6526352,0,9,0,100,0,0,-88.08456289,70.12318933,52.12318933,108.0386264,105.4081944,0.045936453,0.362257962,38.87854131,0,899,0,436,19,11.91543711,100.998919,11.83805508,31671,4513407.867,252.369568,20.08097246,62.12318933,97.07725287,52.12318933,0,10.692,171.0313164,3,135.99269,2,178.9081271,183.9467535,4.954063547,127.0313164,166.0313164,2.784937767,2.86219064,148.6563801,-96.04593645,-71.09187291,-31.69112315,11.91543711,185.369568,809,0,12,0,0,51.05532282,0,0,8.830874221,3,41,34.65443842,30.61581199,502.0655247,36.69306486,0,0,4,0,20.90812709,35.69306486,-100,-100,-98,-100,-100,-68.38418801,-93.12318933,-27.90618538,-44.59925024,0.954063547,0,0.31,0.055,0,7.271,8.336,1.759,30.9548917,34.69522757,BESOR - NEW NIZZANA ROAD,Israel,167.1972132
il_23134,0.347537988,4.64987885,13.37948373,-0.875132321,0.46125427,0.055441478,1.578947368,0.91779603,18.96605375,63.56886708,3952.007713,0,1448.557548,2,479.745267,13,21.87358509,28.81037764,30.81037764,26.87358509,18.87358509,11.93679255,6.936792547,4,1.873585094,0,0,0,0,0,2,4.936792547,11.93679255,14,245.1264149,0.936792547,177.5009516,0,1.936792547,0,71.29339877,2.810377641,21.54622858,20.12641491,24.02263849,255.9367925,256.9367925,215,241.9367925,240.9367925,0,19.93679255,29.87358509,6.936792547,11.93679255,3,217.8735851,174.8735851,18.87358509,11.93679255,128.8103776,34.81037764,30.81037764,5,148.9367925,181.9367925,112.8735851,125.8735851,91,215.6726435,530.7377541,190.2528298,0,13,0,100,0,0,-85.06320745,73,53.93679255,111.9367925,112.8735851,0,0,36.49434038,0,899,0,436,14,13.93679255,212.4896323,8.063207453,31671,5616439593,256.9367925,19.62075528,64.93679255,100,54,0,183.3010014,175,3.936792547,140.9367925,2,183,188.9367925,6.936792547,132.9367925,171,23.54622858,240.2613442,181.9254733,-96,-61.31603726,-16.50565962,14.93679255,191.9367925,830,9.367925471,12,0,0,85.86226585,0,0,8,3,44.82169689,41.81037764,35.87358509,325.9707503,48.68396274,21.73585094,1.126414906,4.936792547,19.73585094,27.81037764,44.68396274,-100,-100,-98,-100,-100,-64.12641491,-94,-9.632074529,-35.31603726,3.810377641,0.264,11.737,3.844,3,131.822,393.99,341.194,31.22728047,34.79889505,BEQA' - BE'ER-SHEVA,Israel,95.23259889
il_23137,0.425635866,5.220451061,12.26506383,-0.861676491,0.489906792,0.05927447,1.600739372,0.903764545,17.10362694,91.42375748,3390.800168,0.157203018,1423.027916,3.502881921,761.9365178,13,26.68152218,35.50056033,38.88971196,34.45203887,24.3960819,15.37091057,9.066243846,5.424310583,9.715089024,0,0,0,0,0.753619492,2.649036574,6.267666086,14.51102025,14,323.2404134,6.076364889,161.1789883,0,1.107094778,0.959676775,77.44778091,4.419902732,76.72692498,34.09701104,10.96313691,250.3086936,252.0898811,211.3205233,236.1890497,235.7366867,0.157203018,25.94018869,38.49805499,8.946599991,16.0811283,4.624973967,212.5457033,169.9805187,21.42490183,13.73989163,123.2298349,42.77353348,37.00569159,6,139.6982902,173.6645134,106.4658096,116.7841537,91,264.6226512,1391.541975,333.7185139,2.756705041,13,0,97.24329496,0,0,-81.20745365,71.03397463,51.38799275,110.6453381,106.4658096,0,0,35.35670758,0,899,0,436,14,17.98217688,210.654571,12.83872891,23924.76323,1292519801,252.0898811,22.54355827,61.10055309,96.1921413,51.49435984,0,255.9747191,173.6712455,4.458053172,139.5256942,3.060482635,181.5260129,187.0384094,7.458053172,129.6197878,169.6687974,20.8731473,676.4280116,224.1106427,-95.35687699,-53.52542644,-0.600780293,18.79254635,185.7913922,830,9.030603569,12,0,0,85.15092584,0,0,11.56424311,3.122092046,42.33757379,53.04032505,45.61266384,510.809713,60.96864195,13.85302888,0.154447711,5.308511986,16.37840801,32.70189599,52.25451929,-100,-100,-98,-100,-100,-51.82438189,-90.99790541,10.45947109,-14.33235501,4.078978834,0.264,11.737,3.844,3,131.822,393.99,341.194,31.22983565,34.74602753,BE'ER-SHEVA - HAZERIM,Israel,1209.419869
il_23150,0.377824778,5.027568789,13.30661483,-0.87660418,0.439985037,0.056741958,1.612840467,0.909650924,17.74365821,78.34579618,2606.330148,0.074453557,1415.210758,2.803691948,634.2381729,13,23.2126972,30.27729737,32.8185928,28.90684518,20.43790113,12.95297687,7.578486915,4.616953517,6.537649753,0,0,0.548698008,0.548698008,2.566650293,2.386099361,5.385671531,12.66065779,14,284.3396902,4.266137348,131.8756556,0,2.196723676,0.834331597,57.39593288,3.830708242,36.69381811,27.5487583,33.48158559,252.4540788,254.5924988,212.3750875,238.1027573,238.0974873,0.074453557,21.67318047,32.09551776,7.521821905,13.44388297,3.849326584,214.655833,172.3345056,18.66988275,12.15545382,126.5733908,35.94361091,31.6960275,5,144.5263802,177.3576694,110.0255892,121.1038452,91,224.6411599,879.6272141,260.5346413,5.763882777,13,0,94.08767829,0,0.148438933,-84.06340981,71.53910954,52.45861134,109.6401109,110.0255892,0.003205939,0.545492069,34.30838203,0,899,0,436,14,15.36455137,169.83588,10.85825774,28001.75814,797623574.6,254.5924988,20.14162609,62.44995233,97.49297298,52.68840223,0,144.6888989,171.6345138,3.90630966,137.4575346,2.594072805,179.0624952,184.2247293,6.675063741,128.9367967,167.4667779,14.69256336,351.3310679,190.7323732,-95.44548662,-59.54300146,-13.8988329,15.93659019,188.6133039,830,5.210276668,12,0,0,78.61672907,0,0,9.450633464,3.117770032,45.64997941,44.14189249,37.78133668,419.8374713,50.78862309,7.502161772,0.359467973,4.927187174,11.33295185,28.85845929,45.66901179,-100,-100,-98.00401186,-100,-100,-60.68581444,-92.67058915,-6.985700997,-29.62932186,4.016405211,0.239,21.032,6.754,3,258.336,1048.304,370.924,31.3855742,34.45021776,BESOR - REIM,Israel,2553.597975
il_23160,0.550389459,6.733010267,12.23317444,-0.881645218,0.415790965,0.057289528,1.637964775,0.893976728,16.22484472,59.27247029,4131.686988,0.198106314,1369.526485,3.646455371,336.0015017,13,29.81640564,36.85875465,38.24398848,32.56236269,23.16884264,14.83514452,9.301049128,5.775092124,37.38789756,0,0,0,0,0.326743067,3.448349057,7.974306061,17.15485682,14,177.5076949,23.00234083,185.6931421,0.120498366,15.81640774,14.01860119,35.05372005,23.1583591,2.358213963,13.94821137,4.712921694,255.2330463,259.470717,214.1523755,240.2891634,244.0899168,0.198106314,23.57991824,34.53345809,8.956602682,15.01413365,4.654593758,222.4425016,183.8277028,23.85023796,16.51653984,141.4480532,39.71496865,37.32159643,5,153.7853537,183.1650033,123.3825644,132.4399475,91,262.7909149,739.5818538,85.84196877,65.17812759,13,0,34.82187241,0,0,-80.86284656,73.58444777,55.27031972,107.2414478,123.3825644,0,0,36.01566507,0,899,0,436,14,18.66058902,246.3893981,7.820863044,31574.60131,1406385023,259.470717,21.11498623,64.40293721,98.59006473,55.67325693,0,118.4247535,161.4677592,5.853807695,130.3437469,3.646455371,167.5837809,171.4973454,9.648976799,125.8233742,158.0018546,16.22236123,631.5703874,223.3089925,-92.73064007,-44.62725963,4.01454861,19.13715344,196.2362569,830,4.159827844,12,0,0,112.5091852,0,0,8.237933902,3.120498366,43.34220836,46.30407358,37.4421275,177.6930581,61.94386369,9.654181504,0,7.776199747,11.4163535,40.74384055,58.13410984,-100,-100,-97.87950163,-100,-100,-62.05546631,-93.76095848,9.23614993,-28.25279612,14.73875442,0.194,8.997,2.741,0,75.78,216.506,84.593,31.40013074,34.44571689,GERAR - RE'IM,Israel,692.1578931
il_25191,0.226456537,4.500145106,19.87200358,-0.92095938,0.27763529,0.04880219,1.51059322,0.945448323,26.61464355,89.09493021,992.1244891,0,1396.105304,2,617.2221552,13,16,20,21.81053043,19.81053043,13.81053043,9,5,3,0,0,0,2.43159129,2.43159129,21.29477387,2,4,9,14,400.75866,0,81.65257398,0,0,0,18.75787828,0,0,34.58954774,81.24212172,252.5684087,255.7578783,211.3789391,238.3789391,237.9473479,0,14.81053043,21.81053043,5,9,2,214.1368174,170.326287,13,8.18946957,125.5157566,23.81053043,21.81053043,5,146.1368174,177.7578783,109.326287,121.326287,91,150.2421217,375.3897041,280.5899386,0,9,0,100,0,0,-89,71.18946957,53.18946957,107.8105304,109.326287,0.81053043,1.62106086,,0,899,0,435,19,10.81053043,90.11567839,,31671,1029795.58,255.7578783,,63.18946957,97.18946957,53.18946957,0,10.692,169.4315913,3,134.6210609,2,176.2421217,181.2421217,4.18946957,126,164.4315913,0,0,129.2421217,-96.81053043,-72.62106086,-41.37893914,11,188.7578783,809,0,12,0,0,50.46310441,0,0,6.81053043,3,,29.62106086,25.43159129,407.8216862,31.81053043,0,0,4,0,19.37893914,31,-100,-100,-98,-100,-100,-73.56840871,-94.18946957,-40.75787828,-52.75787828,0.37893914,0.008,0.442,0.132,0,7.512,7.642,1.951,30.91404774,34.52551567,LAVAN - NIZANA ROAD,Israel,203.4399118
il_30118,1.645308008,5.607182752,3.407983626,-0.510787723,1.415583973,0.06495551,1.600337268,0.796235455,9.496326531,677,1971,9,1119,16,2354,12,79,96,99,91,73,52,34,23,52,0,0,0,0,0,14,23,47,11,389,38,108,0,3,27,18,8,98,111,0,222,228,171,205,208,9,72,94,31,49,17,179,131,40,27,82,87,68,6,93,130,58,66,76,780,1009,117,0,13,0,66,34,0,-28,52,35,87,58,0,0,38,0,887,0,438,18,54,148,22,4570,81455000,228,26,42,69,34,0,55.065,147,12,116,12,150,155,16,97,135,27,15245,526,-74,31,76,72,148,791,10,12,0,2,207,1,0,46,21,36,156,116,1078,185,3,2,22,21,78,155,-100,-100,-84,-99,-99,37,-51,81,72,17,0.132,4.051,1.264,4,23.483,55.202,10.648,33.2509308,35.67319844,SHION,Israel,42.20489945
il_30120,1.658591376,4.956460643,2.98835549,-0.453337513,1.525268662,0.065023956,1.602023609,0.785968515,9.063141279,302.8552073,1763.711374,20.67533317,1100.607421,16.72066017,2097.37288,12,80.86464501,98.08020423,99.70809536,92.8059909,75.56110463,54.53004874,36.22172048,24.21447337,43.22233309,0,0,0.041700663,0,0.083401326,15.46127968,24.63193178,49.41445252,11,436.2150702,23.16949414,128.3610255,0,1.794242,6.753388524,27.21962689,19.72841267,99.15058896,113.9599323,2.597528865,218.4288747,224.4963042,164.9112427,199.2685187,202.7492186,20.67533317,74.38128539,95.17824719,32.98004067,52.07601617,18.6717124,170.7891804,125.3932627,40.44693287,27.9241844,76.66387784,87.3543644,67.64287138,6,87.78115225,125.3978088,53.70365846,60.58195414,82,825.6070705,487.1649603,625.9723048,0,13,0,61.00057724,38.99942276,0,-23.05303952,51.1688701,34.3395222,85.15970295,53.70365846,0,0,35.76748734,0.041700663,767.2607737,0,438,3,55.91871928,166.1579355,23.13185307,12924.79725,285431520,224.4963042,25.37723537,40.65543619,67.89307535,33.3395222,0,96.02363406,146.1640484,12.53551386,114.9681099,12.70616595,146.5205241,153.5068302,16.60827041,95.62452771,131.1704951,38.0301863,8655.602884,537.8200414,-70.31187334,36.35299309,77.51575509,77.15931324,142.5558867,791,8.812184071,10,0.323161099,2,245.4429771,0.958299337,0.836595013,52.23315565,22.81663568,38.85527729,165.6208803,125.2535693,1161.866156,193.1470264,4.964043062,0,24.41233191,26.29109506,81.83245011,156.0823174,-99.6768389,-100,-81.7586588,-99.16340499,-98.30108115,43.22923068,-43.38398691,82.38320543,74.96062052,4.08384374,0.478,14.226,4.566,0,93.528,384.042,54.13,33.23862652,35.62444332,SENIR - MA'YAN BARUKH,Israel,598.5278259
il_30122,1.658892539,4.96328679,2.991927851,-0.454083316,1.52364146,0.065023956,1.602023609,0.785968515,9.070300158,302.0809454,1781.38643,20.67069994,1101.886198,16.68141263,2091.984699,12,80.77638498,98.02476865,99.66207336,92.74557594,75.48178775,54.45094493,36.15845333,24.16497728,43.3099964,0,0,0.048275235,0,0.096550469,15.43067233,24.59329297,49.34300244,11,434.8757647,23.05169998,129.2504352,0,1.884842297,7.118695748,27.03288212,19.68911195,99.15641649,113.5211246,2.579708087,218.6866376,224.7741865,165.2137209,199.5479638,203.0528084,20.67069994,74.32378419,95.16330296,32.93215294,52.01374865,18.63966134,171.1336601,125.733598,40.49875195,27.93842588,77.03665983,87.40681855,67.72078884,6,88.11882634,125.7038095,54.0830282,60.96215885,82,824.6629944,492.6386401,622.1648251,0,13,0,61.26813926,38.73186074,0,-23.21047095,51.25003954,34.41266018,85.25465661,54.0830282,0,0,35.76908253,0.048275235,767.6363213,0,438,3,55.85753093,167.0350172,23.08978448,12970.90231,288592235,224.7741865,25.40208995,40.74012812,68.01044025,33.41266018,0,96.61953345,146.2726936,12.53183988,115.0506567,12.69446052,146.6678876,153.6199844,16.61095794,95.76431702,131.3271208,37.93392988,8629.329257,537.7801121,-70.37147968,36.17905467,77.41616734,77.00042493,142.8813849,791,8.765447951,10,0.320943998,2,245.3507493,0.951724765,0.830855414,52.16294938,22.76300835,38.82882752,165.445104,125.0322883,1156.440288,193.0293864,5.067199742,0,24.38892104,26.24793396,81.76499296,155.8827933,-99.679056,-100,-81.81519989,-99.16914459,-98.29901554,42.96695269,-43.51856583,82.32569105,74.85798069,4.07640785,0.478,14.226,4.566,0,93.528,384.042,54.13,33.22449344,35.61502134,SENIR - DAN ROAD BRIDGE,Israel,602.662492
il_30124,1.612232033,5.243596167,3.252383069,-0.479076573,1.50290796,0.066119097,1.61,0.799589322,9.474452555,677,1971,9,1119,16,2354,12,79,96,99,91,73,52,34,23,52,0,0,0,0,0,14,23,47,11,389,38,108,0,3,27,18,8,98,111,0,222,228,171,205,208,9,72,94,31,49,17,179,131,40,27,82,87,68,6,93,130,58,66,76,780,1009,117,0,13,0,66,34,0,-28,52,35,87,58,0,0,38,0,887,0,438,18,54,148,22,4570,81455000,228,26,42,69,34,0,55.065,147,12,116,12,150,155,16,97,135,27,15245,526,-74,31,76,72,148,791,10,12,0,2,207,1,0,46,21,36,156,116,1078,185,3,2,22,21,78,155,-100,-100,-84,-99,-99,37,-51,81,72,17,0.132,4.051,1.264,4,23.483,55.202,10.648,33.24044753,35.76217553,SA'AR - MASAADA,Israel,23.70664705
il_30125,1.628966461,5.660375086,3.474826045,-0.516588096,1.40803836,0.06495551,1.600337268,0.797878166,9.52369281,677,1971,9,1119,16,2354,12,79,96,99,91,73,52,34,23,52,0,0,0,0,0,14,23,47,11,389,38,108,0,3,27,18,8,98,111,0,222,228,171,205,208,9,72,94,31,49,17,179,131,40,27,82,87,68,6,93,130,58,66,76,780,1009,117,0,13,0,66,34,0,-28,52,35,87,58,0,0,38,0,887,0,438,18,54,148,22,4570,81455000,228,26,42,69,34,0,55.065,147,12,116,12,150,155,16,97,135,27,15245,526,-74,31,76,72,148,791,10,12,0,2,207,1,0,46,21,36,156,116,1078,185,3,2,22,21,78,155,-100,-100,-84,-99,-99,37,-51,81,72,17,0.132,4.051,1.264,4,23.483,55.202,10.648,33.22882525,35.65800757,HERMON - SHA'AR YASHUV,Israel,129.6965027
